Time,Stock,Brd,Price,Qty,BT,BC,SC,m
9:38:13,INDF,RG,6375,10,D,YP,AK,F
9:38:13,INDF,RG,6375,5,D,KK,AK,F
9:38:13,INDF,RG,6375,8,F,ZP,AK,F
9:38:13,INDF,RG,6375,240,D,YB,AK,F
9:38:12,INDF,RG,6375,5,D,YB,YU,F
9:38:12,INDF,RG,6400,48,F,ZP,ZP,F
9:38:00,INDF,RG,6400,1,F,AK,ZP,F
9:37:22,INDF,RG,6375,1,D,YB,YU,F
9:37:21,INDF,RG,6375,4,D,YB,YU,F
9:37:20,INDF,RG,6375,20,D,YB,AK,F
9:37:20,INDF,RG,6400,1,F,AK,ZP,F
9:37:20,INDF,RG,6375,8,D,YB,CS,F
9:37:19,INDF,RG,6375,9,D,YB,YU,F
9:37:19,INDF,RG,6400,94,F,ZP,ZP,F
9:35:26,INDF,RG,6375,1,D,YB,YU,F
9:35:21,INDF,RG,6375,1,D,YB,CS,F
9:35:19,INDF,RG,6375,1,D,YB,CS,F
9:35:19,INDF,RG,6375,4,D,YB,YU,F
9:35:18,INDF,RG,6375,2,D,YB,CS,F
9:35:18,INDF,RG,6375,9,D,YB,AK,F
9:35:16,INDF,RG,6400,29,F,ZP,ZP,F
9:35:04,INDF,RG,6375,2,D,YB,YU,F
9:35:02,INDF,RG,6375,2,D,YB,CS,F
9:35:00,INDF,RG,6375,15,D,YB,YU,F
9:34:05,INDF,RG,6375,1,D,YB,YU,F
9:34:01,INDF,RG,6375,1,D,YB,CS,F
9:34:01,INDF,RG,6375,2,D,YB,CS,F
9:34:01,INDF,RG,6375,9,D,YB,AK,F
9:34:01,INDF,RG,6375,3,D,YB,YU,F
9:34:00,INDF,RG,6400,30,D,YU,ZP,F
9:33:58,INDF,RG,6375,1,D,YB,YU,F
9:33:56,INDF,RG,6375,1,D,YB,CS,F
9:33:54,INDF,RG,6375,2,D,YB,PD,D
9:32:52,INDF,RG,6375,1,D,YB,CS,F
9:32:52,INDF,RG,6375,1,D,YB,YU,F
9:32:50,INDF,RG,6400,10,D,PD,ZP,F
9:32:45,INDF,RG,6400,1,F,AK,ZP,F
9:27:47,INDF,RG,6375,3,D,YB,AK,F
9:27:46,INDF,RG,6375,2,D,YB,YU,F
9:27:44,INDF,RG,6375,1,D,YB,CS,F
9:27:43,INDF,RG,6400,10,F,CS,ZP,F
9:27:37,INDF,RG,6400,1,D,YB,ZP,F
9:27:01,INDF,RG,6375,1,D,YB,YU,F
9:26:57,INDF,RG,6375,2,D,YB,CS,F
9:26:56,INDF,RG,6375,1,D,YB,YU,F
9:26:56,INDF,RG,6375,5,D,YB,AK,F
9:26:54,INDF,RG,6400,18,D,NI,ZP,F
9:26:52,INDF,RG,6375,1,D,YB,YU,F
9:26:48,INDF,RG,6400,1,D,PD,ZP,F
9:26:45,INDF,RG,6400,1,F,AK,ZP,F
9:26:17,INDF,RG,6375,1,D,YB,CS,F
9:26:13,INDF,RG,6375,3,D,YB,YU,F
9:26:06,INDF,RG,6375,2,D,YB,CS,F
9:26:06,INDF,RG,6400,2,D,PD,ZP,F
9:26:06,INDF,RG,6375,4,D,YB,AK,F
9:26:05,INDF,RG,6400,20,D,PD,ZP,F
9:24:30,INDF,RG,6375,1,D,YB,YP,D
9:24:29,INDF,RG,6375,1,D,YB,YU,F
9:24:22,INDF,RG,6375,1,D,YB,CS,F
9:24:22,INDF,RG,6375,3,D,YB,AK,F
9:24:22,INDF,RG,6375,1,D,YB,YU,F
9:24:21,INDF,RG,6375,10,D,YB,EP,D
9:24:16,INDF,RG,6375,1,D,YB,CS,F
9:24:13,INDF,RG,6400,2,D,PD,ZP,F
9:23:33,INDF,RG,6375,1,D,YB,CS,F
9:23:33,INDF,RG,6375,1,D,YB,YU,F
9:23:32,INDF,RG,6375,2,D,YB,AK,F
9:23:32,INDF,RG,6400,10,D,XC,ZP,F
9:23:30,INDF,RG,6375,1,D,YB,AK,F
9:23:29,INDF,RG,6375,1,D,YB,YU,F
9:23:27,INDF,RG,6400,1,D,PD,ZP,F
9:21:02,INDF,RG,6400,1,D,XL,ZP,F
9:20:38,INDF,RG,6400,1,D,PD,ZP,F
9:19:56,INDF,RG,6375,1,D,YB,YU,F
9:19:50,INDF,RG,6375,1,D,YB,CS,F
9:19:49,INDF,RG,6375,2,D,YB,AK,F
9:19:48,INDF,RG,6400,4,D,EP,ZP,F
9:19:48,INDF,RG,6400,2,D,EP,ZP,F
9:19:48,INDF,RG,6400,2,D,EP,ZP,F
9:19:48,INDF,RG,6400,1,D,EP,ZP,F
9:19:48,INDF,RG,6400,1,D,EP,ZP,F
9:19:10,INDF,RG,6400,1,D,PD,ZP,F
9:18:13,INDF,RG,6375,1,D,YB,YU,F
9:18:11,INDF,RG,6375,1,D,YB,CS,F
9:18:06,INDF,RG,6375,1,D,YB,YU,F
9:18:04,INDF,RG,6375,2,D,YB,AK,F
9:18:02,INDF,RG,6400,9,F,CS,ZP,F
9:18:00,INDF,RG,6375,1,D,YB,CS,F
9:17:59,INDF,RG,6375,1,D,YB,AK,F
9:17:58,INDF,RG,6400,4,D,YU,ZP,F
9:16:59,INDF,RG,6375,1,D,YB,PD,D
9:16:35,INDF,RG,6375,1,D,YB,YU,F
9:16:31,INDF,RG,6375,1,D,YB,AK,F
9:16:30,INDF,RG,6400,2,D,NI,ZP,F
9:16:01,INDF,RG,6375,1,D,YB,YU,F
9:15:59,INDF,RG,6375,1,D,YB,CS,F
9:15:59,INDF,RG,6375,6,D,YB,AK,F
9:15:58,INDF,RG,6375,3,D,YB,CS,F
9:15:58,INDF,RG,6375,3,D,YB,YU,F
9:15:57,INDF,RG,6375,30,D,YB,OD,D
9:15:28,INDF,RG,6375,1,D,YB,YU,F
9:15:27,INDF,RG,6375,1,D,YB,CS,F
9:15:27,INDF,RG,6375,1,D,YB,AK,F
9:15:25,INDF,RG,6375,6,D,YB,NI,D
9:14:10,INDF,RG,6375,2,D,YB,YU,F
9:14:08,INDF,RG,6400,16,D,YP,ZP,F
9:14:06,INDF,RG,6400,2,D,PD,ZP,F
9:13:17,INDF,RG,6375,1,D,YB,YU,F
9:13:14,INDF,RG,6375,5,D,YB,PD,D
9:11:06,INDF,RG,6400,4,D,PD,ZP,F
9:10:33,INDF,RG,6400,1,D,XL,ZP,F
9:08:28,INDF,RG,6400,2,D,NI,ZP,F
9:08:00,INDF,RG,6375,1,D,YB,YU,F
9:07:53,INDF,RG,6375,2,D,YB,YU,F
9:07:49,INDF,RG,6375,20,D,YB,DR,D
9:06:42,INDF,RG,6375,5,D,YB,YU,F
9:06:41,INDF,RG,6400,47,D,SQ,ZP,F
9:05:38,INDF,RG,6375,1,D,YB,YU,F
9:05:31,INDF,RG,6375,6,D,YP,YU,F
9:05:27,INDF,RG,6375,10,D,YP,YU,F
9:05:26,INDF,RG,6375,8,D,YP,YU,F
9:05:26,INDF,RG,6375,5,D,YP,YU,F
9:05:26,INDF,RG,6375,1,D,GR,YU,F
9:05:26,INDF,RG,6375,5,D,AG,YU,F
9:05:26,INDF,RG,6375,12,D,PD,YU,F
9:05:26,INDF,RG,6375,5,D,PD,YU,F
9:05:26,INDF,RG,6375,2,D,XL,YU,F
9:05:26,INDF,RG,6375,1,D,PD,YU,F
9:05:26,INDF,RG,6375,1,D,AZ,YU,F
9:05:26,INDF,RG,6375,10,D,DR,YU,F
9:05:26,INDF,RG,6375,1,D,EP,YU,F
9:05:26,INDF,RG,6375,100,D,DR,YU,F
9:05:26,INDF,RG,6375,2,D,DR,YU,F
9:05:25,INDF,RG,6375,1,D,DR,YU,F
9:05:25,INDF,RG,6375,2,D,HP,YU,F
9:05:25,INDF,RG,6400,14,F,SH,ZP,F
9:05:25,INDF,RG,6400,33,F,SH,ZP,F
9:05:25,INDF,RG,6400,29,F,SH,ZP,F
9:05:25,INDF,RG,6400,3924,F,SH,BQ,F
9:05:25,INDF,RG,6400,1,F,CS,BQ,F
9:05:24,INDF,RG,6400,2,F,CS,BQ,F
9:05:24,INDF,RG,6400,1,F,CS,BQ,F
9:05:24,INDF,RG,6400,2,F,CS,BQ,F
9:05:24,INDF,RG,6400,6,F,CS,BQ,F
9:05:24,INDF,RG,6400,1,D,XC,BQ,F
9:05:24,INDF,RG,6400,1,D,PD,BQ,F
9:05:24,INDF,RG,6400,1,F,AK,BQ,F
9:05:24,INDF,RG,6400,16,D,YU,BQ,F
9:05:24,INDF,RG,6400,1,F,CC,BQ,F
9:05:24,INDF,RG,6400,3,D,YP,BQ,F
9:05:24,INDF,RG,6400,4,D,XC,BQ,F
9:05:24,INDF,RG,6400,2,F,AK,BQ,F
9:05:24,INDF,RG,6400,1,D,CC,BQ,F
9:05:24,INDF,RG,6400,6,F,ZP,BQ,F
9:05:24,INDF,RG,6400,24,F,ZP,BQ,F
9:05:24,INDF,RG,6400,3,F,CS,BQ,F
9:05:24,INDF,RG,6400,1,D,PD,BQ,F
9:05:11,INDF,RG,6400,1,D,YP,ZP,F
9:04:21,INDF,RG,6400,1,D,YP,YU,F
9:04:21,INDF,RG,6400,1,F,KK,YU,F
9:04:15,INDF,RG,6400,12,F,KK,ZP,F
9:04:04,INDF,RG,6400,3,F,KK,YU,F
9:04:01,INDF,RG,6400,6,F,KK,YU,F
9:04:00,INDF,RG,6400,28,F,KK,ZP,F
9:04:00,INDF,RG,6400,25,D,CC,ZP,F
9:04:00,INDF,RG,6400,1,D,KK,ZP,F
9:04:00,INDF,RG,6400,1,D,XC,ZP,F
9:04:00,INDF,RG,6400,1,D,PD,ZP,F
9:04:00,INDF,RG,6400,2,D,XL,ZP,F
9:04:00,INDF,RG,6400,5,D,PD,ZP,F
9:04:00,INDF,RG,6400,2,D,XL,ZP,F
9:04:00,INDF,RG,6400,2,D,XL,ZP,F
9:04:00,INDF,RG,6400,12,D,DR,ZP,F
9:03:10,INDF,RG,6400,1,D,DR,KK,D
9:03:06,INDF,RG,6400,4,D,DR,YU,F
9:03:05,INDF,RG,6400,39,D,DR,AK,F
9:00:42,INDF,RG,6425,3,D,PD,CC,D
9:00:01,INDF,RG,6400,2,D,DR,YU,F
9:00:01,INDF,RG,6400,1,D,DR,YU,F
9:00:00,INDF,RG,6400,15,D,DR,YU,F
9:00:00,INDF,RG,6425,5,D,YU,CC,D
9:00:00,INDF,RG,6425,10,D,YU,EP,D
8:59:00,INDF,RG,6400,26,D,DR,ZP,F
8:59:00,INDF,RG,6400,1,D,XL,ZP,F
8:59:00,INDF,RG,6400,5,F,KK,ZP,F
8:59:00,INDF,RG,6400,3,F,KK,ZP,F
8:59:00,INDF,RG,6400,5,D,KK,ZP,F
8:59:00,INDF,RG,6400,1,D,XC,ZP,F
8:59:00,INDF,RG,6400,1,D,CC,ZP,F
8:59:00,INDF,RG,6400,2,D,PD,ZP,F
8:59:00,INDF,RG,6400,5,D,PD,ZP,F
8:59:00,INDF,RG,6400,2,D,XL,ZP,F
8:59:00,INDF,RG,6400,1,D,DR,ZP,F
8:59:00,INDF,RG,6400,1,D,XC,ZP,F
8:59:00,INDF,RG,6400,1,F,ZP,ZP,F
8:59:00,INDF,RG,6400,7,F,ZP,ZP,F
8:59:00,INDF,RG,6400,3,F,ZP,ZP,F
8:59:00,INDF,RG,6400,1,D,YU,YU,F
8:59:00,INDF,RG,6400,3,D,YU,YU,F
8:59:00,INDF,RG,6400,1,D,YU,YU,F
8:59:00,INDF,RG,6400,1,F,CS,YU,F
8:59:00,INDF,RG,6400,1,F,CS,YU,F
8:59:00,INDF,RG,6400,1,F,AK,YU,F
